Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,GG,5,85,1,5,LF270_,0,0,150,150,1,0,0,0,,LF270_,0,0,1,0,0,0,0
1,P,GG,5,85,1,5,LF270_,0,150,153,3,6,0,0,0,,LF270_,150,1,6,0,0,0,0
1,P,GG,5,85,1,5,LF270_,1,153,335,182,2,0,1,0,,LF270_,153,6,2,0,0,0,0
1,P,GG,5,85,1,5,LF270_,1,335,342,7,3,0,0,0,,LF270_,335,2,3,2,0,1,0
1,P,GG,5,85,1,5,LF270_,1,342,345,3,5,0,0,1,,LF270_,336,3,0,0,0,0,0
1,P,GG,5,85,1,5,LF270_,1,345,350,5,4,0,0,0,,LF270_,342,3,5,0,0,0,0
1,P,GG,5,85,1,5,LF270_,1,350,651,301,8,1,0,1,,LF270_,345,5,4,0,0,0,0
1,P,GG,5,85,1,5,LF270_,2,651,1830,1179,2,0,1,0,,LF270_,349,4,0,0,0,0,1
1,P,GG,5,85,1,5,LF270_,2,1830,1837,7,3,0,0,0,,LF270_,350,4,8,0,0,0,0
1,P,GG,5,85,1,5,LF270_,2,1837,1840,3,5,0,0,0,,LF270_,357,8,0,0,0,0,0
1,P,GG,5,85,1,5,LF270_,2,1840,1845,5,4,0,0,0,,LF270_,651,8,2,3,0,0,1
1,P,GG,5,85,1,5,LF270_,2,1845,1910,65,8,0,1,0,,LF270_,653,2,0,0,0,0,0
1,P,GG,5,85,1,5,LF270_,2,1910,1917,7,3,0,0,0,,LF270_,1461,2,0,0,1,0,0
1,P,GG,5,85,1,5,LF270_,2,1917,1920,3,5,0,0,0,,LF270_,1830,2,3,2,0,1,0
1,P,GG,5,85,1,5,LF270_,2,1920,1925,5,4,0,0,0,,LF270_,1837,3,5,0,0,0,0
1,P,GG,5,85,1,5,LF270_,2,1925,1927,2,8,1,0,7,,LF270_,1840,5,4,0,0,0,0
1,P,GG,5,85,1,5,LF270_,3,1927,5446,3519,2,0,1,0,,LF270_,1845,4,8,0,0,0,0
1,P,GG,5,85,1,5,LF270_,3,5446,5453,7,3,0,0,0,,LF270_,1847,8,0,0,0,0,0
1,P,GG,5,85,1,5,LF270_,3,5453,5456,3,5,0,0,0,,LF270_,1910,8,3,2,0,1,0
1,P,GG,5,85,1,5,LF270_,3,5456,5461,5,4,0,0,0,,LF270_,1917,3,5,0,0,0,0
1,P,GG,5,85,1,5,LF270_,3,5461,5469,8,8,0,0,1,,LF270_,1920,5,4,0,0,0,0
1,P,GG,5,85,1,5,LF270_,4,5469,5535,66,2,0,1,0,,LF270_,1921,4,0,0,0,0,0
1,P,GG,5,85,1,5,LF270_,4,5535,5542,7,3,0,0,0,,LF270_,1925,4,8,0,0,0,0
