Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,LF,5,61,3,2,LF270_,0,0,150,150,1,0,0,0,,LF270_,0,0,1,0,0,0,0
1,P,LF,5,61,3,2,LF270_,0,150,153,3,6,0,0,0,,LF270_,40,1,0,0,0,0,1
1,P,LF,5,61,3,2,LF270_,1,153,176,23,2,0,1,1,,LF270_,48,1,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,176,183,7,3,0,0,0,,LF270_,150,1,6,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,183,186,3,5,0,0,0,,LF270_,153,6,2,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,186,191,5,4,0,0,0,,LF270_,176,2,3,2,0,1,0
1,P,LF,5,61,3,2,LF270_,1,191,207,16,8,0,1,0,,LF270_,179,3,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,207,214,7,3,0,0,0,,LF270_,181,3,0,0,0,0,1
1,P,LF,5,61,3,2,LF270_,1,214,217,3,5,0,0,0,,LF270_,183,3,5,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,217,222,5,4,0,0,0,,LF270_,186,5,4,0,0,0,0
1,P,LF,5,61,3,2,LF270_,1,222,226,4,8,0,0,1,,LF270_,191,4,8,0,0,0,0
1,P,LF,5,61,3,2,LF270_,2,226,556,330,2,0,1,0,,LF270_,197,8,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,2,556,563,7,3,0,0,0,,LF270_,207,8,3,2,0,1,0
1,P,LF,5,61,3,2,LF270_,2,563,566,3,5,0,0,0,,LF270_,213,3,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,2,566,571,5,4,0,0,0,,LF270_,214,3,5,0,0,0,0
1,P,LF,5,61,3,2,LF270_,2,571,574,3,8,0,0,1,,LF270_,217,5,4,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,574,611,37,2,0,2,0,,LF270_,222,4,8,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,611,618,7,3,0,0,0,,LF270_,226,8,2,3,0,0,1
1,P,LF,5,61,3,2,LF270_,3,618,621,3,5,0,0,0,,LF270_,239,2,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,621,626,5,4,0,0,0,,LF270_,556,2,3,2,0,1,0
1,P,LF,5,61,3,2,LF270_,3,626,633,7,8,0,1,0,,LF270_,561,3,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,633,640,7,3,0,0,0,,LF270_,563,3,5,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,640,643,3,5,0,0,1,,LF270_,566,5,4,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,643,648,5,4,0,0,0,,LF270_,571,4,8,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,648,692,44,8,0,1,0,,LF270_,574,8,2,3,0,0,1
1,P,LF,5,61,3,2,LF270_,3,692,699,7,3,0,0,0,,LF270_,581,2,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,3,699,702,3,5,0,1,0,,LF270_,611,2,3,2,0,1,0
1,P,LF,5,61,3,2,LF270_,3,702,707,5,4,0,0,0,,LF270_,612,3,0,0,0,1,0
1,P,LF,5,61,3,2,LF270_,3,707,726,19,8,0,0,1,,LF270_,613,3,0,0,0,0,0
1,P,LF,5,61,3,2,LF270_,4,726,780,54,2,0,1,0,,LF270_,618,3,5,0,0,0,0
1,P,LF,5,61,3,2,LF270_,4,780,787,7,3,0,0,0,,LF270_,621,5,4,0,0,0,0
1,P,LF,5,61,3,2,LF270_,4,787,790,3,5,0,0,0,,LF270_,626,4,8,0,0,0,0
1,P,LF,5,61,3,2,LF270_,4,790,795,5,4,0,0,0,,LF270_,633,8,3,2,0,1,0
1,P,LF,5,61,3,2,LF270_,4,795,806,11,8,0,0,1,,LF270_,634,3,0,0,0,0,0
